time(s);keff(-);power(W);flux0;flux1(m-2s-1);TFuel_Max;Avg;Min;TCladding_Max;Avg;Min;TCoolant_Max;Avg;Min(K);
150.1684166;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
150.3684166;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
150.5684166;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
150.7684166;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
150.9684166;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
151.1684166;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
151.3684166;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
151.5684166;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
151.7684166;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
151.9684166;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
152.1684166;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
152.3684166;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
152.5684165;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
152.7684165;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
152.9684165;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
153.1684165;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
153.3684165;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
153.5684165;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
153.7684165;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
153.9684165;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
154.1684165;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
154.3684165;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
154.5684165;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
154.7684165;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
154.9684165;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
155.1684165;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
155.3684165;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
155.5684165;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
155.7684165;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
155.9684165;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
156.1684165;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
156.3684165;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
156.5684165;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
156.7684165;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
156.9684165;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
157.1684165;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
157.3684165;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
157.5684165;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
157.7684165;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
157.9684165;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
158.1684165;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
158.3684165;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
158.5684165;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
158.7684165;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
158.9684165;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
159.1684165;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
159.3684165;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
159.5684165;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
159.7684165;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
159.9684165;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
160.1684165;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
160.3684165;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
160.5684165;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
160.7684165;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
160.9684165;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
161.1684165;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
161.3684165;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
161.5684165;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
161.7684165;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
161.9684165;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
162.1684165;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
162.3684165;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
162.5684165;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
162.7684165;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
162.9684164;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
163.1684164;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
163.3684164;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
163.5684164;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
163.7684164;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
163.9684164;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
164.1684164;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
164.3684164;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
164.5684164;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
164.7684164;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
164.9684164;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
165.1684164;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
165.3684164;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
165.5684164;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
165.7684164;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
165.9684164;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
166.1684164;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
166.3684164;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
166.5684164;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
166.7684164;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
166.9684164;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
167.1684164;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
167.3684164;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
167.5684164;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
167.7684164;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
167.9684164;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
168.1684164;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
168.3684164;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
168.5684164;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
168.7684164;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
168.9684164;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
169.1684164;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
169.3684164;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
169.5684164;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
169.7684164;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
169.9684164;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
170.1684164;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
170.3684164;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
170.5684164;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
170.7684164;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
170.9684164;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
171.1684164;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
171.3684164;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
171.5684164;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
171.7684164;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
171.9684164;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
172.1684164;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
172.3684164;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
172.5684164;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
172.7684164;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
172.9684164;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
173.1684164;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
173.3684164;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
173.5684164;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
173.7684163;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
173.9684163;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
174.1684163;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
174.3684163;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
174.5684163;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
174.7684163;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
174.9684163;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
175.1684163;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
175.3684163;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
175.5684163;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
175.7684163;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
175.9684163;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
176.1684163;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
176.3684163;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
176.5684163;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
176.7684163;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
176.9684163;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
177.1684163;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
177.3684163;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
177.5684163;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
177.7684163;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
177.9684163;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
178.1684163;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
178.3684163;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
178.5684163;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
178.7684163;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
178.9684163;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
179.1684163;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
179.3684163;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
179.5684163;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
179.7684163;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
179.9684163;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
180.1684163;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
180.3684163;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
180.5684163;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
180.7684163;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
180.9684163;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
181.1684163;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
181.3684163;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
181.5684163;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
181.7684163;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
181.9684163;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
182.1684163;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
182.3684163;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
182.5684163;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
182.7684163;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
182.9684163;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
183.1684163;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
183.3684162;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
183.5684162;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
183.7684162;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
183.9684162;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
184.1684162;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
184.3684162;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
184.5684162;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
184.7684162;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
184.9684162;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
185.1684162;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
185.3684162;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
185.5684162;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
185.7684162;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
185.9684162;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
186.1684162;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
186.3684162;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
186.5684162;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
186.7684162;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
186.9684162;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
187.1684162;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
187.3684162;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
187.5684162;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
187.7684162;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
187.9684162;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
188.1684162;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
188.3684162;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
188.5684162;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
188.7684162;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
188.9684162;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
189.1684162;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
189.3684162;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
189.5684162;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
189.7684162;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
189.9684162;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
190.1684162;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
190.3684162;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
190.5684162;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
190.7684162;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
190.9684162;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
191.1684162;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
191.3684162;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
191.5684162;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
191.7684162;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
191.9684162;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
192.1684162;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
192.3684161;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
192.5684161;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
192.7684161;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
192.9684161;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
193.1684161;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
193.3684161;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
193.5684161;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
193.7684161;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
193.9684161;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
194.1684161;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
194.3684161;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
194.5684161;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
194.7684161;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
194.9684161;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
195.1684161;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
195.3684161;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
195.5684161;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
195.7684161;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
195.9684161;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
196.1684161;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
196.3684161;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
196.5684161;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
196.7684161;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
196.9684161;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
197.1684161;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
197.3684161;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
197.5684161;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
197.7684161;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
197.9684161;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
198.1684161;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
198.3684161;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
198.5684161;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
198.7684161;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
198.9684161;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
199.1684161;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
199.3684161;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
199.5684161;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
199.7684161;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
199.9684161;1;1e+07;0.1;0.1;0;0;0;0;0;0;600;599.99;599.99;
