time(s);keff(-);power(W);flux0(m-2s-1);TFuel_Max;Avg;Min;TCladding_Max;Avg;Min;TCoolant_Max;Avg;Min(K);
15.82401106;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.82474744;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.82548382;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.82622019;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.82695657;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.82769295;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.82842932;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.8291657;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.82990207;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.83063845;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.83137483;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.8321112;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.83284758;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.83358395;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.83432033;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.83505671;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.83579308;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.83652946;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.83726583;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.83800221;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.83873859;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.83947496;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.84021134;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.84094772;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.84168409;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.84242047;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.84315684;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.84389322;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.8446296;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.84536597;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.84610235;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.84683872;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.8475751;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.84831148;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.84904785;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.84978423;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.8505206;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.85125698;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
